genre	filename	year	id	score	sentence1	sentence2
main-captions	images	2014	0555	1.8	외로운 소가 뜰의 추위에 앉아 있다.	들판에 서 있는 흑백 소
main-captions	images	2014	0556	3.6	더블 데커 버스가 시내 거리에서 운전한다.	빨간 더블 데커 버스가 거리를 달리고 있다.
main-captions	images	2014	0557	1.8	커다란 흑백 고양이가 창틀에 누워 있다.	작은 흰 고양이가 싱크대에 앉아 있다.
main-captions	images	2014	0558	4.2	소년이 양을 먹이다.	양 건초를 먹이는 소년
main-captions	images	2014	0560	0	검은 바탕에 있는 한 소녀가 열린 옥수수 조각 상자와 우유 한 상자를 들고 있다.	검은 반바지와 부츠를 신은 소녀가 파란 오토바이 옆에 서 있다.
main-captions	images	2014	0561	0.8	작은 선인장 한 조각을 냄비에 담는 것.	흰 강아지를 들고 있는 여자의 클로즈업.
main-captions	images	2014	0562	4	하얀 양들이 녹색 언덕 위에 서 있다.	양 한 마리가 산비탈에 서 있다.
main-captions	images	2014	0564	0	배경에 풀이 있는 물의 몸에 흑백 새.	버스는 페리스 바퀴가 있는 도로 위에 있다.
main-captions	images	2014	0565	0	차양이 달린 나무 자전거	한 무리의 노인들이 식탁에 둘러앉아 있다.
main-captions	images	2014	0566	4.5	황폐한 나무 울타리의 흑백 사진	더러운 거리 근처의 오래된 나무 울타리의 흑백 사진.
main-captions	images	2014	0568	2.6	녹색 초원에 서 있는 갈색 말 두 마리	갈색 말은 키가 큰 풀밭에 서 있다.
main-captions	images	2014	0569	1.6	두 남자가 자전거 헬멧을 쓰고 있다.	두 남자가 가게 밖에서 자전거를 들고 서 있다.
main-captions	images	2014	0573	3.4	한 남자가 가게에서 비디오 게임을 하고 있다.	가게에서 게임을 하는 남자
main-captions	images	2014	0574	3.6	포치에 있는 테이블 주위에 한 무리의 사람들이 앉아 있다.	음식이 있는 테이블 주위에 앉아 있는 사람들
main-captions	images	2014	0576	0	자전거 헬멧을 쓰고 배경에 자전거를 쓴 어린 소녀.	여자들은 뒷줄에 의자가 달린 작은 개를 목줄에 매달고 있다.
main-captions	images	2014	0577	5	스티커가 많은 정지 표지판의 뒷면...	정지 표지판의 뒷면에 스티커가 붙어 있다.
main-captions	images	2014	0578	4	서점 밖에 자전거가 주차되어 있다.	책가게 밖에 주차된 녹색 자전거.
main-captions	images	2014	0579	4.4	페리스 휠이 달린 거리에서 갈색 더블 데커 투어 버스.	페리스 휠 앞에서 운전하는 2층 버스
main-captions	images	2014	0580	0.6	벽돌 벽 앞에 앉아 있는 흑백 의자와 꽃병에 대나무 식물이 있는 창문.	두꺼운 흰 양털로 덮인 검은 머리 양이 목초지에 다른 양들과 함께 서 있습니다.
main-captions	images	2014	0583	3.6	흰 말을 탄 검은 제복을 입은 남자.	흰말을 입은 턱시도를 입은 남자.
main-captions	images	2014	0585	4	두 명의 여성이 검은 개와 함께 거실에 서 있습니다.	검은 개와 함께 거실에 서있는 두 명의 여성이 카메라를 바라본다.
main-captions	images	2014	0587	3.2	붉은 카누를 노를 저어 두 사람이 고요한 물 속에 반사된다.	두 사람이 빨간 카누를 타고 뒷골목을 노를 저으며.
main-captions	images	2014	0588	4	푸른 구식 자동차의 헤드라이트를 클로즈업한 전망.	파란 차에 헤드라이트를 씌우다.
main-captions	images	2014	0590	2.4	자동차는 모델 빌딩 근처에서 운전한다.	화려한 건물의 유아를 운전하는 차량
main-captions	images	2014	0592	2.6	착륙 장치를 아래로 내려간 파란색과 오렌지색 비행기.	착륙 장치를 아래로 내려 놓은 빨간색과 파란색 비행기.
main-captions	images	2014	0595	4	흑백 고양이가 담요 위에 누워 있다.	흑백 고양이가 보라색 담요 위에서 잠을 잔다.
main-captions	images	2014	0596	0.2	주차장 입구에 임시 표지판이 있는 건물.	버스의 미등의 뒷면 이미지가 있는 도로.
main-captions	images	2014	0597	3.4	음식이 든 테이블에 둘러앉은 사람들	포치에 있는 테이블 주위에 한 무리의 사람들이 앉아 있다.
main-captions	images	2014	0598	3.2	작은 아기를 안고 소파에 앉아 있는 남자와 여자	아기를 안고 소파에 앉아 있는 한 여성
main-captions	images	2014	0599	3	흑백 고양이가 담요 위에 누워 있다.	흑백 고양이가 보라색 담요 위에서 자고 있다.
main-captions	images	2014	0600	1.8	사랑의 자리에 앉은 흑백 사진	자전거의 흑백 사진
main-captions	images	2014	0601	4.2	거실에는 식탁이 배경으로 놓여 있다.	배경에 식당이 있는 거실의 보기.
main-captions	images	2014	0603	4.25	빨강과 회색의 기차가 터널을 통과하고 있다.	붉은색과 회색의 기차가 나무들 사이의 터널을 통과한다.
main-captions	images	2014	0604	4.2	후드가 열린 빨간색 더블 데커 버스.	후드를 올린 낡은 빨간색 런던 더블 데커 버스
main-captions	images	2014	0606	1.8	백마를 탄 남자	백마를 이끄는 여자
main-captions	images	2014	0607	3.8	배경에 식당이 있는 거실의 보기.	큰 소파와 배경에 식탁이 있는 거실.
main-captions	images	2014	0608	0.8	오렌지색 고양이가 가죽 소파에 누워 있었다.	검은 소파에 앉아 있는 젊은 부부.
main-captions	images	2014	0612	3	자전거 헬멧을 쓴 사람이 휴대폰으로 이야기한다.	헬멧을 쓴 사람은 하얀 구조물 근처에서 자전거를 탄다.
main-captions	images	2014	0613	3.6	역에 들어오는 지하철	역에 들어선 하얀 기차
main-captions	images	2014	0614	3.8	자전거가 가게 옆에 주차되어 있다.	책가게 밖에 주차된 녹색 자전거.
main-captions	images	2014	0615	0	해변에 서 있는 두 남자.	두 명의 여성이 투어 버스 앞에 서 있다.
main-captions	images	2014	0617	1.4	풀밭에 서 있는 긴 머리의 검은 개	풀밭에 서 있는 푸른 제이
main-captions	images	2014	0618	0.2	세탁물 벽장 근처에 의자가 있는 작은 책상.	황갈색 벽과 세탁기와 건조기가 있는 방
main-captions	images	2014	0619	4.6	빨간 더블 데커 버스가 거리를 지나고 있다.	빨간 더블 데커 버스가 거리를 달리고 있다.
main-captions	images	2014	0620	3	거위가 물속에서 날개를 퍼덕이며 날아갔다.	검은 백조가 물 위에서 날개를 퍼덕이며 날아갔다.
main-captions	images	2014	0624	4.4	소년은 개와 함께 소파에 누워 있었다.	소년은 강아지와 함께 소파에 누워 있다.
main-captions	images	2014	0625	5	깔개 위에 누워 있는 고양이의 흑백 이미지.	깔개 위에 누워 있는 고양이의 흑백 사진.
main-captions	images	2014	0626	3.6	공항의 지상에 있는 대형 제트기	밤에 공항에 주차된 대형 비행기
main-captions	images	2014	0628	0	두 명의 여성이 카페에 앉아 있다.	늪에서 물고기를 잡는 두 남자.
main-captions	images	2014	0629	4	바닥에 하프 라거 8병이 줄지어 놓여 있었다.	나무 바닥에 하프 맥주 여덟 병이 줄지어 놓여 있었다.
main-captions	images	2014	0632	1.4	카메라를 보고 웃고 있는 어린 아이.	고양이가 카메라를 보고 있다.
main-captions	images	2014	0633	2.6	갈색 말을 탄 여자	푸른색 승마 갈색 말을 탄 사람.
main-captions	images	2014	0634	3.2	영화를 보여주는 텔레비전 화면의 사진.	벽걸이 평면 TV는 영화를 상영하고 있다.
main-captions	images	2014	0635	4.2	새 한 마리가 화분에 앉았다.	새는 치장 벽토 옆 화분에 걸터앉았다.
main-captions	images	2014	0636	3.4	세면대 안에 앉아 있는 흰 고양이.	회색과 흰색 고양이가 욕실 싱크대에 앉아 있다.
main-captions	images	2014	0637	4.4	말 위에 승마 장비를 착용한 젊은 여성	말을 타고 타고 있는 어린 소녀
main-captions	images	2014	0638	3.8	두 사람이 작은 배를 타고 있다.	돛단배에 탄 두 여자
main-captions	images	2014	0639	3	작은 가지 위에 작은 새가 있다.	작은 새가 얼음이 쌓인 가지 위에 앉았다.
main-captions	images	2014	0640	1.6	바위에 앉아 있는 두 마리의 동물들	긴 가지에 앉아 있는 두 마리의 독수리.
main-captions	images	2014	0641	4.2	두 마리의 고양이가 소파 뒤에 앉아 창밖을 내다보고 있습니다.	두 마리의 고양이가 소파 뒤에 앉아 바다 사진으로 창문 밖을 내다보고 있습니다.
main-captions	images	2014	0644	4.4	두 젊은 여성이 양을 깎다.	양을 는 두 여자
main-captions	images	2014	0646	3.8	젊은 기수는 갈색 말을 타고 갑니다.	갈색 말을 탄 젊은 여성 기수
main-captions	images	2014	0647	3	6명의 사람들이 식당 테이블에 앉아 카메라를 들여다 보고 있다.	한 무리의 사람들이 식당 테이블에 앉아 있다.
main-captions	images	2014	0648	3.8	코를 나무에 대는 작은 하얀 양.	나무 상자에 코를 대고 있는 하얀 양.
main-captions	images	2014	0652	4.6	하얀 회색 말을 타고 있는 어린 소녀	어린 소녀가 흰 회색 말을 타고 있다.
main-captions	images	2014	0653	3.2	검은 개 한 마리가 건설현장의 재료 옆에 서 있다.	건설 중인 방에 서 있는 검은 개
main-captions	images	2014	0655	3.6	새가 물속에서 날개를 퍼덕이고 있다.	검은 백조가 물 위에서 날개를 퍼덕이며 날아갔다.
main-captions	images	2014	0657	3.75	흑백 고양이가 담요 위에 누워 있다.	흑백 고양이가 고양이 침대에 누워 있다.
main-captions	images	2014	0658	3.8	말 위에 승마 장비를 착용한 젊은 여성	여자가 갈색 말을 타고 있다.
main-captions	images	2014	0659	3.4	이륙 준비 중인 비행기	활주로에 소형 터보프롭 비행기가 탑재되어 있습니다.
main-captions	images	2014	0660	0	가방이 달린 하얀 가죽 소파에 담요를 씌우고...	에 쇼가 있는 텔레비전
main-captions	images	2014	0663	4.2	나무 캐비닛과 가구가 있는 부엌	나무 탁자와 캐비닛이 있는 부엌
main-captions	images	2014	0671	0.8	고양이가 옥수수 껍질 빗자루를 공격하고 있다.	회색과 흰색 고양이가 욕실 싱크대에 앉아 있다.
main-captions	images	2014	0673	4.2	한 커플이 아기를 안고 있다.	신생아와 짝을 지어라.
main-captions	images	2014	0674	4.25	작은 새가 먹이를 먹고 있다.	새 먹이에서 먹는 새
main-captions	images	2014	0675	4	검은 머리로 흰 양을 덮다.	검은 머리를 가진 양 한 마리의 클로즈업.
main-captions	images	2014	0677	5	개와 함께 소파에 누워 있는 한 어린 소년.	개와 함께 소파에 누워 있는 작은 소년.
main-captions	images	2014	0678	3.2	붉은 새가 나무에 앉는다.	작은 붉은색과 회색 새가 나무에 앉아 있었다.
main-captions	images	2014	0679	0.4	두 대의 버스가 거리에 주차되어 있다.	노란 스쿠터가 골목길에 주차되어 있었다.
main-captions	images	2014	0680	1	흑백 개가 카메라를 보고 있다.	회색, 검정색, 그리고 흰색 고양이가 카메라를 보고 있습니다.
main-captions	images	2014	0682	4.8	기차가 철로 위에 있다.	기차 선로 위의 기차
main-captions	images	2014	0684	3	창고에 있는 대형 은 기관차 엔진	빨간 줄무늬가 있는 은색 열차 엔진의 클로즈업.
main-captions	images	2014	0685	2.6	테이블에 앉아 농구 그림이 배경에 있는 술잔을 들고 있는 여자들.	사리 차림의 한 여성이 테이블에 앉아 무언가를 마신다.
main-captions	images	2014	0686	3	철도 선로를 타고 이동하는 녹색 증기 엔진	철도 선로를 따라 이동하는 검은 증기 열차
main-captions	images	2014	0687	4	세미 트럭 위에 있는 작은 빨간 차	흰색 세미 트럭 위에 빨간 스포츠카가 있다.
main-captions	images	2014	0688	3.4	그 남자는 기차 앞에서 사진을 찍기 위해 포즈를 취한다.	한 남자가 은색 열차 앞에 있는 플랫폼에 서 있다.
main-captions	images	2014	0689	3.4	검정색과 빨간색 경주용 자전거를 탄 검은색 자전거 타는 사람	흑인과 백인의 리라를 입은 자전거 타는 사람이 구경꾼들을 지나쳐 과속했다.
main-captions	images	2014	0690	3.8	주방 싱크대와 선반에 그릇이 있는 조리대	선반과 카운터에 물건들이 쌓여 있는 작은 부엌.
main-captions	images	2014	0693	3.2	여러 권의 책장이 있는 지저분한 방에 있는 텔레비전	텔레비전, 스테레오, 책꽂이가 있는 방
main-captions	images	2014	0694	2.8	흑백 고양이가 보라색 담요 위에서 자고 있다.	흑백 고양이가 햇볕 아래 땅에 누워 있었다.
main-captions	images	2014	0695	3.8	큰 콘크리트 구역에서 자전거를 타는 한 여성	산악자전거를 타는 여성들은 큰 콘크리트 지역에 있다.
main-captions	images	2014	0696	2.8	큰 들판에 서 있는 두 마리의 소들	소가 들판에서 풀을 뜯고 있다.
main-captions	images	2014	0697	3.4	대머리 남자가 울타리 반대편에 있는 검은 말의 코를 만진다.	턱수염을 기른 대머리 남자가 울타리에 있는 흑백 말의 코를 애완용으로 기른다.
main-captions	images	2014	0698	4	한 남자가 노란색 스포츠카 옆에 서 있다.	한 남자가 노란 코르벳 옆에 서 있다.
main-captions	images	2014	0702	3.2	암소들이 노점상에 있는 흑백 사진	통에 있는 소의 흑백 사진
main-captions	images	2014	0705	4.2	런던 아이 페리스 휠을 배경으로 한 더블 데커 버스 .	페리스 휠이 달린 거리에서 갈색 더블 데커 투어 버스.
main-captions	images	2014	0706	0.6	노랑과 검은 새가 새 먹이를 먹고 산다.	새 떼가 물 위를 날아다니고 있다.
main-captions	images	2014	0709	3.8	한 남자가 기차 앞에 서 있다.	한 남자가 은색 열차 앞에 있는 플랫폼에 서 있다.
main-captions	images	2014	0710	4.6	하늘이 흐린 비행장에 주차된 작은 비행기.	흐린 날 공항에 주차된 작은 흰색 비행기.
main-captions	images	2014	0711	3.4	작은 비행기 근처에 보트가 물 위에 있다.	보트가 물속에 있고 작은 비행기가 부두에 있다.
main-captions	images	2014	0712	0.6	경기장에서 백마를 타는 남자	가축 한 마리가 펜 안에 서 있다.
main-captions	images	2014	0713	4.2	마룻바닥에 놓인 매킨토시 컴퓨터	바닥에 컴퓨터가 놓여 있다.
main-captions	images	2014	0715	0.4	흑백 고양이가 갈색 의자에 앉아 위를 올려다보고 있다.	녹색 쓰레기통 옆에 있는 노란 의자에 앉아 있는 개.
